Percent	Sample	TerminalTaxa
1.42451346735877	MP_E811_2B	zzOther
0.0428845502764925	MP_E655	zzOther
4.33352728376635	MP_E378	Acartia longiremis
0.00490262167694174	MP_E384_3B	Acartia longiremis
1.28608741421946	MP_E404	Acartia longiremis
1.50350370981039	MP_E408	Acartia longiremis
9.80069737566526	MP_E411_1T	Acartia longiremis
0.21836797973334	MP_E423	Acartia longiremis
0.874662820820981	MP_E431	Acartia longiremis
0.332907492297287	MP_E435	Acartia longiremis
2.34816325166293	MP_E446_1B_PCR1	Acartia longiremis
6.06266608985848	MP_E446_2B_PCR1	Acartia longiremis
6.4121945074326	MP_E446_3B_PCR1	Acartia longiremis
1.21954762278271	MP_E449_1B_PCR1	Acartia longiremis
0.610322914920528	MP_E449_2B_PCR1	Acartia longiremis
0.78178087704599	MP_E449_3B_PCR1	Acartia longiremis
10.7788992572843	MP_E451	Acartia longiremis
7.59180978321748	MP_E455	Acartia longiremis
0.00583041272843881	MP_E467	Acartia longiremis
0.178311187312473	MP_E471	Acartia longiremis
0.012234936539316	MP_E472	Acartia longiremis
0.0449885921784119	MP_E475_PCR1	Acartia longiremis
0.0292110580082927	MP_E486_PCR1	Acartia longiremis
0.0701449662636115	MP_E501	Acartia longiremis
0.700439447678958	MP_E524	Acartia longiremis
0.350188754222134	MP_E528	Acartia longiremis
0.125203294008312	MP_E529	Acartia longiremis
0.131650402356542	MP_E532	Acartia longiremis
0.440135447255285	MP_E536	Acartia longiremis
0.0458973269944786	MP_E540	Acartia longiremis
0.0203321695586757	MP_E543	Acartia longiremis
0.0390053632374451	MP_E552	Acartia longiremis
0.209446771630796	MP_E555	Acartia longiremis
0.0771135192175007	MP_E562	Acartia longiremis
0.00132425775352915	MP_E566	Acartia longiremis
0.0690326283133582	MP_E569	Acartia longiremis
0.0118614581685909	MP_E570	Acartia longiremis
17.7853618669976	MP_E573_1B_PCR1	Acartia longiremis
27.4091136003363	MP_E573_2B_PCR1	Acartia longiremis
41.3492073375758	MP_E573_3B_PCR1	Acartia longiremis
4.4934662355362	MP_E579	Acartia longiremis
0.00301864010263376	MP_E583	Acartia longiremis
0.373777022672681	MP_E594	Acartia longiremis
13.3740409421382	MP_E604	Acartia longiremis
5.82121640015774	MP_E607	Acartia longiremis
1.33897822007933	MP_E632	Acartia longiremis
5.15747456554544	MP_E635	Acartia longiremis
0.123727646113421	MP_E638	Acartia longiremis
0.400255802580597	MP_E655	Acartia longiremis
0.0062538652361529	MP_E658_1B	Acartia longiremis
0.0215213180611684	MP_E658_2T	Acartia longiremis
0.000722956022585146	MP_E685	Acartia longiremis
0.0666704493871993	MP_E688	Acartia longiremis
0.358555959271874	MP_E691_1B	Acartia longiremis
0.0435269245118766	MP_E691_2B	Acartia longiremis
0.000775728991319593	MP_E691_3B	Acartia longiremis
1.3633669235329	MP_E694_1B	Acartia longiremis
0.0776622024670142	MP_E694_2B	Acartia longiremis
11.3700168444694	MP_E694_3B	Acartia longiremis
0.342511624347027	MP_E721	Acartia longiremis
2.51801717114746	MP_E725_1B	Acartia longiremis
0.00261992716602478	MP_E860_2B	Acartia longiremis
0.681273471852649	MP_E675_1B	zzOther
0.0163129822968679	MP_E688	zzOther
0.00299295458490713	MP_E691_1B	zzOther
1.49468349707748	MP_E691_2B	zzOther
0.0100844768871547	MP_E691_3B	zzOther
0.00370480142264375	MP_E694_1B	zzOther
0.00192553321223869	MP_E713	zzOther
0.293935973077169	MP_E716	zzOther
0.187520330648093	MP_E721	zzOther
0.0300808422635834	MP_E725_1B	zzOther
0.00272719834913593	MP_E758	zzOther
0.00926451343933481	MP_E761	zzOther
0.0151077370498366	MP_E768_1B	zzOther
0.0107921433196633	MP_E811_3B	zzOther
0.000518260923644618	MP_E824	zzOther
0.0535661676085384	MP_E846	zzOther
2.08012615927609	MP_E872_1B	zzOther
0.699270699270699	MP_E872_2B	zzOther
