Percent	Sample	TerminalTaxa
0.0195289027761086	MP_E573_2B_PCR2	zzOther
2.83853880418113	MP_E446_1B_PCR2	Acartia longiremis
3.570450687257	MP_E446_1B_PCR3	Acartia longiremis
5.33301795458546	MP_E446_2B_PCR2	Acartia longiremis
5.7574279239582	MP_E446_2B_PCR3	Acartia longiremis
5.3656176028172	MP_E446_3B_PCR2	Acartia longiremis
7.00528288522268	MP_E446_3B_PCR3	Acartia longiremis
1.13381340804633	MP_E449_1B_PCR2	Acartia longiremis
1.19044539141297	MP_E449_1B_PCR3	Acartia longiremis
0.527514502818858	MP_E449_2B_PCR2	Acartia longiremis
0.413302106063097	MP_E449_2B_PCR3	Acartia longiremis
0.655117062269843	MP_E449_3B_PCR2	Acartia longiremis
0.764196116685623	MP_E449_3B_PCR3	Acartia longiremis
0.0456149170087785	MP_E475_PCR2	Acartia longiremis
0.0537379352038053	MP_E475_PCR3	Acartia longiremis
0.0812868999743305	MP_E492_1B_PCR2	Acartia longiremis
0.0660755720146903	MP_E492_1B_PCR3	Acartia longiremis
16.5075712378193	MP_E573_1B_PCR2	Acartia longiremis
15.7497429015295	MP_E573_1B_PCR3	Acartia longiremis
24.7371109241678	MP_E573_2B_PCR2	Acartia longiremis
26.810359204227	MP_E573_2B_PCR3	Acartia longiremis
37.3869448463522	MP_E573_3B_PCR2	Acartia longiremis
33.9479820038751	MP_E573_3B_PCR3	Acartia longiremis
0.00256249279298902	MP_E598_1B_PCR2	Acartia longiremis
0.00625508225433164	MP_E598_3B_PCR2	Acartia longiremis
0.0130992146425403	MP_E573_3B_PCR2	zzOther
0.000523425927379887	MP_E446_1B_PCR2	zzOther
0.00455257903602391	MP_E486_PCR3	zzOther
0.0076832060482198	MP_E492_1B_PCR3	zzOther
0.000473498300141102	MP_E573_1B_PCR2	zzOther
0.000595418847388195	MP_E573_3B_PCR2	zzOther
0.00128124639649451	MP_E598_1B_PCR2	zzOther
0.00203227248709507	MP_E598_2B_PCR3	zzOther
12.5386680903852	MP_E446_1B_PCR2	Actinopteri
15.7329828596462	MP_E446_1B_PCR3	Actinopteri
8.34085108255589	MP_E446_2B_PCR2	Actinopteri
6.29603109656301	MP_E446_2B_PCR3	Actinopteri
30.0230879557831	MP_E446_3B_PCR2	Actinopteri
29.6207537703273	MP_E446_3B_PCR3	Actinopteri
24.4294622819635	MP_E449_1B_PCR2	Actinopteri
23.9940717963122	MP_E449_1B_PCR3	Actinopteri
5.8654710352153	MP_E449_2B_PCR2	Actinopteri
10.6938586862326	MP_E449_2B_PCR3	Actinopteri
6.00756284762346	MP_E449_3B_PCR2	Actinopteri
6.83121708755469	MP_E449_3B_PCR3	Actinopteri
