Percent	Sample	TerminalTaxa
0.0727103683793336	MP_E470	zzOther
0.0246530088997362	MP_E811_2B	zzOther
0.117643346840532	MP_E689	zzOther
0.00190260561839439	MP_E604	zzOther
0.0100362559747086	MP_E750	zzOther
0.00892926902771422	MP_E858	zzOther
0.0331459796294279	MP_E861_3B	zzOther
0.108235677083333	MP_E394	zzOther
0.0566538702203582	MP_E780	zzOther
0.00127692176725973	MP_E442	zzOther
0.000916405491101703	MP_E529	zzOther
0.0028084168252252	MP_E622	zzOther
0.00162760416666667	MP_E394	zzOther
0.000521509666181663	MP_E408	zzOther
0.000660702723416626	MP_E412_1B	zzOther
0.00746630828386904	MP_E429	zzOther
0.0021087481416657	MP_E440	zzOther
0.00107166204065886	MP_E487	zzOther
0.00136222151083988	MP_E488	zzOther
0.00251108644666201	MP_E494_PCR1	zzOther
0.00322218582345644	MP_E499	zzOther
0.186383603785874	MP_E502	zzOther
0.00137460823665255	MP_E529	zzOther
0.00190599626424732	MP_E532	zzOther
0.00102885950923401	MP_E533	zzOther
0.0135031732457127	MP_E537	zzOther
0.0906947215672048	MP_E541	zzOther
0.21044716584062	MP_E561	zzOther
0.0195229883187453	MP_E563	zzOther
0.000688198090938496	MP_E567	zzOther
0.0385455479892072	MP_E569	zzOther
0.0214096321386027	MP_E570	zzOther
0.00114491144110003	MP_E573_3B_PCR1	zzOther
0.00166879437950053	MP_E574_1B_PCR1	zzOther
0.00229840674444475	MP_E574_2B_PCR1	zzOther
0.00784801020241326	MP_E594	zzOther
0.03461231416816	MP_E595	zzOther
0.00417900779907331	MP_E598_1B_PCR1	zzOther
0.0209286618023383	MP_E604	zzOther
0.185046961497792	MP_E605	zzOther
0.0014042084126126	MP_E622	zzOther
0.00106071534642963	MP_E655	zzOther
0.0116414435389988	MP_E691_2B	zzOther
0.0137998519652244	MP_E750	zzOther
0.00229245278693485	MP_E561	zzOther
0.0516390739807504	MP_E590	zzOther
0.00625206541446728	MP_E370	zzOther
1.63621812907179	MP_E388_1B	zzOther
0.014447915265468	MP_E392	zzOther
0.0431315104166667	MP_E394	zzOther
0.61748595769336	MP_E396	zzOther
0.215937677866171	MP_E400	zzOther
0.00100451529625667	MP_E423	zzOther
0.0181366514245515	MP_E427	zzOther
0.180541925430941	MP_E428	zzOther
0.00653301974838541	MP_E429	zzOther
0.00527187035416425	MP_E440	zzOther
0.16897931386737	MP_E442	zzOther
0.00166453975475781	MP_E444	zzOther
0.370647100305584	MP_E451	zzOther
0.00915618156708048	MP_E453	zzOther
0.713327412558342	MP_E458_1B	zzOther
0.123333635621656	MP_E463	zzOther
0.00655585288666122	MP_E470	zzOther
0.000809474084687179	MP_E471	zzOther
0.0793029910087555	MP_E487	zzOther
0.0115145727077534	MP_E492_1B_PCR1	zzOther
0.00644437164691288	MP_E499	zzOther
0.00382537909506832	MP_E501	zzOther
0.0357772925225459	MP_E504	zzOther
0.433437530211724	MP_E506	zzOther
1.69358743491956	MP_E516	zzOther
1.06329006891303	MP_E520_1B	zzOther
0.00348298561526941	MP_E522_2T	zzOther
0.0066608938919603	MP_E522_3T	zzOther
0.267056475416749	MP_E524	zzOther
0.0257618531359689	MP_E528	zzOther
0.46027244409317	MP_E552	zzOther
0.168494203100992	MP_E555	zzOther
0.36597457132859	MP_E560	zzOther
0.00137547167216091	MP_E561	zzOther
0.00780919532749813	MP_E563	zzOther
0.0272196719798851	MP_E565	zzOther
0.00288591959827999	MP_E566	zzOther
0.0293680365632055	MP_E569	zzOther
0.00329378955978503	MP_E570	zzOther
0.0149901586349831	MP_E571	zzOther
0.0479832905247114	MP_E573_1B_PCR1	zzOther
0.193039724972617	MP_E583	zzOther
0.224164750616715	MP_E588	zzOther
0.0055994176605633	MP_E590	zzOther
0.00497039508427926	MP_E601	zzOther
0.0042126252378378	MP_E622	zzOther
0.00222205762536108	MP_E626	zzOther
0.00176850296224246	MP_E632	zzOther
0.00369071784462078	MP_E633	zzOther
0.000662339382699695	MP_E649	zzOther
0.00314356669076734	MP_E653	zzOther
0.0498536212821927	MP_E655	zzOther
0.00152702063004871	MP_E658_1B	zzOther
0.00285787773999028	MP_E658_3T	zzOther
0.00221741781695216	MP_E691_2B	zzOther
0.00122229963453241	MP_E694_1B	zzOther
0.0031429343692445	MP_E694_3B	zzOther
0.0132799719913318	MP_E746	zzOther
0.0038147312203961	MP_E769_1B	zzOther
0.0224368263109183	MP_E773	zzOther
0.000983081173012456	MP_E800	zzOther
0.00998582013540772	MP_E804	zzOther
0.00474792476121895	MP_E809_1B	zzOther
0.0139054754854647	MP_E809_2T	zzOther
0.261551288257759	MP_E809_3T	zzOther
0.000646734315076024	MP_E811_3B	zzOther
0.00654526413777054	MP_E812	zzOther
0.000983119832476381	MP_E822	zzOther
0.01359728548737	MP_E829	zzOther
0.0732404845497454	MP_E840	zzOther
0.000537082888002105	MP_E846	zzOther
0.0615927652190393	MP_E856	zzOther
0.00433484846608291	MP_E857	zzOther
0.0383428797272347	MP_E872_1B	zzOther
0.0147727564678982	MP_E872_2B	zzOther
0.00309717382888115	MP_E872_3B	zzOther
0.0251366807013134	MP_E885_2T	zzOther
0.401206526874296	MP_E885_3T	zzOther
0.000851625540249952	MP_E895	zzOther
0.62067866180485	MP_E903_1B	zzOther
0.0132272632792275	MP_E458_1B	zzOther
0.274197726034494	MP_E370	zzOther
0.0386764796556112	MP_E384_3B	zzOther
0.181940953595678	MP_E388_1B	zzOther
0.0099640794934262	MP_E392	zzOther
0.167643229166667	MP_E394	zzOther
0.468345126903826	MP_E396	zzOther
0.135123979509817	MP_E400	zzOther
0.00898963944054477	MP_E428	zzOther
0.00138750138750139	MP_E433	zzOther
0.00373985564157224	MP_E435	zzOther
0.0159730587742008	MP_E436	zzOther
0.0342049820299913	MP_E438	zzOther
0.0506099553999768	MP_E440	zzOther
0.0221333106325019	MP_E442	zzOther
0.238029184930367	MP_E444	zzOther
0.000888766436624287	MP_E448_1B_PCR1	zzOther
0.0537291379831425	MP_E451	zzOther
0.146498905073288	MP_E453	zzOther
0.508777233990287	MP_E458_1B	zzOther
0.131495420331913	MP_E463	zzOther
0.022504902853836	MP_E487	zzOther
0.0204333226625982	MP_E488	zzOther
0.0507239462225727	MP_E494_PCR1	zzOther
0.0192384950970129	MP_E495_PCR1	zzOther
0.0477957563812705	MP_E499	zzOther
0.00485013095353575	MP_E502	zzOther
0.0257806709419613	MP_E506	zzOther
0.0174091866101593	MP_E516	zzOther
0.0641215349708987	MP_E520_1B	zzOther
0.389290917341358	MP_E522_1B	zzOther
0.221169586569607	MP_E522_2T	zzOther
0.0599480450276427	MP_E522_3T	zzOther
0.00337334495263261	MP_E524	zzOther
0.179796266678116	MP_E528	zzOther
