Triplet 6919 								
								
								
5/26/23	18:42:00	650	51	695	50	460	50	538
5/26/23	18:42:01	650	51	695	50	460	50	538
5/26/23	18:42:02	650	52	695	51	460	50	538
5/26/23	18:42:03	650	51	695	51	460	50	538
5/26/23	18:42:05	650	53	695	50	460	50	538
5/26/23	18:42:06	650	51	695	51	460	50	538
5/26/23	18:42:07	650	51	695	52	460	50	538
5/26/23	18:42:08	650	50	695	52	460	50	538
5/26/23	18:42:09	650	52	695	50	460	50	538
5/26/23	18:42:10	650	50	695	50	460	50	538
5/26/23	18:42:11	650	52	695	50	460	50	538
5/26/23	18:42:12	650	50	695	50	460	50	538
5/26/23	18:42:13	650	52	695	50	460	50	538
5/26/23	18:42:14	650	50	695	50	460	50	538
5/26/23	18:42:15	650	54	695	52	460	50	538
5/26/23	18:42:16	650	52	695	50	460	50	538
5/26/23	18:42:17	650	51	695	50	460	50	538
5/26/23	18:42:18	650	51	695	50	460	50	538
5/26/23	18:42:20	650	50	695	50	460	50	538
5/26/23	18:42:21	650	51	695	52	460	50	538
5/26/23	18:42:22	650	52	695	50	460	50	538
5/26/23	18:42:23	650	51	695	52	460	50	538
5/26/23	18:42:24	650	54	695	52	460	50	538
5/26/23	18:42:25	650	52	695	50	460	50	538
5/26/23	18:42:26	650	53	695	50	460	50	538
5/26/23	18:42:27	650	51	695	52	460	50	538
5/26/23	18:42:28	650	52	695	50	460	50	538
5/26/23	18:42:29	650	50	695	49	460	50	538
5/26/23	18:42:30	650	50	695	50	460	50	538
5/26/23	18:42:31	650	51	695	51	460	50	538
5/26/23	18:42:32	650	51	695	48	460	50	538
5/26/23	18:42:33	650	51	695	53	460	50	538
5/26/23	18:42:35	650	50	695	51	460	50	538
5/26/23	18:42:36	650	51	695	50	460	50	538
5/26/23	18:42:37	650	52	695	50	460	50	538
5/26/23	18:42:38	650	51	695	51	460	50	538
5/26/23	18:42:39	650	51	695	50	460	50	538
5/26/23	18:42:40	650	52	695	51	460	50	538
5/26/23	18:42:41	650	51	695	50	460	50	538
5/26/23	18:42:42	650	50	695	51	460	50	538
5/26/23	18:42:43	650	51	695	51	460	50	538
5/26/23	18:42:44	650	50	695	51	460	50	538
5/26/23	18:42:45	650	49	695	50	460	50	538
5/26/23	18:42:46	650	51	695	50	460	50	538
5/26/23	18:42:47	650	54	695	50	460	50	538
								
								
	Average:	650	51.24444444	695	50.53333333	460	50	
